"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Hency Laundry",,"Jl. Gubeng Klingsingan No.46, Gubeng, Surabaya, Jawa Timur 60281","Jl. Gubeng Klingsingan No.46","Gubeng","Binatu","Asia/Jakarta",,"0851-0015-6973","0851-0015-6973, +62 851-0015-6973","YES",46,4.3,"https://search.google.com/local/reviews?placeid=ChIJMwdXptf71y0RAmMRzNuXiu4&q=la","https://www.google.com/maps?cid=17188717898090242818",-7.2687,112.75302599999999,,,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEni02ioDAdc1hnqAyS_WwNQHZVb9Ws",*,"0x2dd7fbd7a6570733:0xee8a97dbcc116302","ChIJMwdXptf71y0RAmMRzNuXiu4"
"O Laundry",,"Jl. Gubeng Kertajaya IX Raya No.45, Airlangga, Kec. Gubeng, Surabaya, Jawa Timur","Jl. Gubeng Kertajaya IX Raya No.45","Airlangga","Layanan Binatu","Asia/Jakarta",,"0822-3441-2108","0822-3441-2108, +62 822-3441-2108","YES",3,5,"https://search.google.com/local/reviews?placeid=ChIJL1yAIdL71y0Rm-A90jyUqkw&q=la","https://www.google.com/maps?cid=5524390881869553819",-7.2747876,112.7573338,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOh73GECWBXzS_wYWpOq3r2BJg11Tzjs2nSPO2v",*,"0x2dd7fbd221805c2f:0x4caa943cd23de09b","ChIJL1yAIdL71y0Rm-A90jyUqkw"
"RA Laundry Wiguna",,"Ruko Central Park Gunung Anyar Regency BB no 5, Jl. Raya Wiguna Timur, Gn. Anyar","Ruko Central Park Gunung Anyar Regency BB no 5","Jl. Raya Wiguna Timur","Layanan Binatu","Asia/Jakarta",,"0812-1777-0180","0812-1777-0180, +62 812-1777-0180","YES",55,4.7,"https://search.google.com/local/reviews?placeid=ChIJwRFFw9D71y0Ri1W7eNwkhVI&q=la","https://www.google.com/maps?cid=5946199412349556107",-7.341205599999999,112.8017709,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMy24MtlJctn-K1faI0nSg9_2n_898RCt9DAlUF",*,"0x2dd7fbd0c34511c1:0x528524dc78bb558b","ChIJwRFFw9D71y0Ri1W7eNwkhVI"
"Mr Klin Laundry Wiguna Surabaya",,"Jl. Raya Wiguna Selatan No.24C, Gn. Anyar Tambak, Kec. Gn. Anyar, Surabaya, Jawa","Jl. Raya Wiguna Selatan No.24C","Gunung Anyar Tambak","Binatu","Asia/Jakarta",,"0851-5777-3310","0851-5777-3310, +62 851-5777-3310","YES",21,5,"https://search.google.com/local/reviews?placeid=ChIJAbG9B2_71y0RMHOpD49awBI&q=la","https://www.google.com/maps?cid=1351179458700735280",-7.3393159,112.80175899999999,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMwZ0eUXrvnadC1-_6tZcb5QL4-mUuZCpGiSq1t",*,"0x2dd7fb6f07bdb101:0x12c05a8f0fa97330","ChIJAbG9B2_71y0RMHOpD49awBI"
"Laundry Sahabat",,"No, Jl. Gn. Anyar Tambak No.64, Gn. Anyar, Kec. Gn. Anyar, Surabaya, Jawa Timur ","No","Jl. Gn. Anyar Tambak No.64","Binatu","Asia/Jakarta",,"0822-4567-3621","0822-4567-3621, +62 822-4567-3621","NO",6,4.8,"https://search.google.com/local/reviews?placeid=ChIJpXOU67L61y0RMiy_Gxt86XM&q=la","https://www.google.com/maps?cid=8352343439806770226",-7.3431079,112.7969478,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPRUJ-Iph4XTnRcBZZ0JPloBCn2qhfBmFhmBjGz",*,"0x2dd7fab2eb9473a5:0x73e97c1b1bbf2c32","ChIJpXOU67L61y0RMiy_Gxt86XM"
"Fix Clean Laundry Gunung Anyar",,"Ruko Sentra Point AR-5, Jl. Raya Medokan Sawah, Gn. Anyar, Kec. Gn. Anyar, Surab","Ruko Sentra Point AR-5","Jl. Raya Medokan Sawah","Layanan Binatu","Asia/Jakarta",,"0819-4350-2205","0819-4350-2205, +62 819-4350-2205","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJG05vEIn71y0RcfJa0l1I6zE&q=la","https://www.google.com/maps?cid=3597048295183807089",-7.333535599999999,112.79361469999999,"https://instagram.com/fixcleanlaundry.sub?igshid=YTQwZjQ0NmI0OA==","instagram.com","Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPGYkiHKXlECL-DKlIPeeYSWH1HRymC88rLjrJN",*,"0x2dd7fb89106f4e1b:0x31eb485dd25af271","ChIJG05vEIn71y0RcfJa0l1I6zE"
"Anugrah Laundry",,"Jl. Gunung Anyar Jaya Tengah No.2, Gn. Anyar, Kec. Gn. Anyar, Surabaya, Jawa Tim","Jl. Gunung Anyar Jaya Tengah No.2","Gn. Anyar","Binatu","Asia/Jakarta",,"0857-3593-3795","0857-3593-3795, +62 857-3593-3795","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJRTF8-bD61y0RTme4i9UgaNA&q=la","https://www.google.com/maps?cid=15017289059011159886",-7.3366902,112.79562519999999,"https://shopee.co.id/jsunarko6","shopee.co.id","Sabtu: [06.00-20.00], Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipO7NNvkPtLBiy_7osHoxY18KGMddwmWBMWx7KPi",*,"0x2dd7fab0f97c3145:0xd06820d58bb8674e","ChIJRTF8-bD61y0RTme4i9UgaNA"
"QUEEN BINATU LAUNDRY",,"Gang Masjid Jl. Gn. Anyar Jaya No.56, Gn. Anyar, Kec. Gn. Anyar, Surabaya, Jawa ","Gang Masjid Jl. Gn. Anyar Jaya No.56","Gn. Anyar","Binatu","Asia/Jakarta",,"(031) 8710156","(031) 8710156, +62 31 8710156","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJV34wS7D61y0RyKk0Oyny1Kg&q=la","https://www.google.com/maps?cid=12165614752335440328",-7.336986199999999,112.7969037,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipMVID-twTtu0nnmWRPfK59SKk0rXWBb3Uaq7Acx",*,"0x2dd7fab04b307e57:0xa8d4f2293b34a9c8","ChIJV34wS7D61y0RyKk0Oyny1Kg"
"Super Clean Laundry",,"Jl. Raya Wiguna Timur No.29, Gn. Anyar Tambak, Kec. Gn. Anyar, Surabaya, Jawa Ti","Jl. Raya Wiguna Timur No.29","Gn. Anyar Tambak","Layanan Binatu","Asia/Jakarta",,"0823-3239-1616","0823-3239-1616, +62 823-3239-1616","NO",2,4.5,"https://search.google.com/local/reviews?placeid=ChIJKU3PD5T71y0RpyjfxofIfOQ&q=la","https://www.google.com/maps?cid=16464254823242344615",-7.3363499999999995,112.80185019999999,,,"Sabtu: [07.30-21.00], Minggu: [07.30-21.00], Senin: [07.30-21.00], Selasa: [07.3","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-vs7HQyZ_1jZ21WZL",*,"0x2dd7fb940fcf4d29:0xe47cc887c6df28a7","ChIJKU3PD5T71y0RpyjfxofIfOQ"
"Super Clean Jaya",,"Jl. Gn. Anyar Tengah No.09, Gn. Anyar, Kec. Gn. Anyar, Surabaya, Jawa Timur 6029","Jl. Gn. Anyar Tengah No.09","Gn. Anyar","Binatu","Asia/Jakarta",,"0821-4326-4757","0821-4326-4757, +62 821-4326-4757","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJPxuQKs_61y0RI8LthRagbLA&q=la","https://www.google.com/maps?cid=12712711866756743715",-7.3379119,112.7806346,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGIrb6SOoibZVYGEKM89nh0CXPthTNj",*,"0x2dd7facf2a901b3f:0xb06ca01685edc223","ChIJPxuQKs_61y0RI8LthRagbLA"
"Galen Laundry | Pilihan Terbaik",,"New Greenhill Residence, Jl. Gn. Anyar Baru Gg. II B CC06, Gn. Anyar, Kec. Gn. A","New Greenhill Residence","Jl. Gn. Anyar Baru Gg. II B CC06","Layanan Binatu","Asia/Jakarta",,"0813-1985-2662","0813-1985-2662, +62 813-1985-2662","YES",14,5,"https://search.google.com/local/reviews?placeid=ChIJKYDO0k371y0RX96n9M3XBJI&q=la","https://www.google.com/maps?cid=10521771909017230943",-7.3428289,112.7936057,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM66fvhvlj14QOjjCmE6yPFEAOrHodUVOVdiIiT",*,"0x2dd7fb4dd2ce8029:0x9204d7cdf4a7de5f","ChIJKYDO0k371y0RX96n9M3XBJI"
"PUTU FRESH Laundry",,"Gn. Anyar Baru Gg. II A No.25, Gn. Anyar, Kec. Gn. Anyar, Surabaya, Jawa Timur 6","Gn. Anyar Baru Gg. II A No.25","Gn. Anyar","Layanan Binatu","Asia/Jakarta",,"0858-0832-8443","0858-0832-8443, +62 858-0832-8443","NO",4,5,"https://search.google.com/local/reviews?placeid=ChIJ-WvXmRP71y0RcGrPAyjJt7E&q=la","https://www.google.com/maps?cid=12805925239151094384",-7.3342966999999994,112.7965516,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM7I93e9rpz5Y3hAhUSkgjAIvnTwQRlYFH1ZVw=",*,"0x2dd7fb1399d76bf9:0xb1b7c92803cf6a70","ChIJ-WvXmRP71y0RcGrPAyjJt7E"
"WashUp Laundry and Dry Clean",,"Jl. Raya Kebonsari No.7, Kebonsari, Kec. Jambangan, Surabaya, Jawa Timur 60233","Jl. Raya Kebonsari No.7","Kebonsari","Layanan Binatu, Binatu Cucian Kering, Binatu","Asia/Jakarta",,"0823-3038-5003","0823-3038-5003, +62 823-3038-5003","YES",27,5,"https://search.google.com/local/reviews?placeid=ChIJDag-DPT91y0RtQOxtvlP0R8&q=la","https://www.google.com/maps?cid=2292701619238798261",-7.3244807,112.7111963,"https://instagram.com/washuplaundry.id?igshid=ZDdkNTZiNTM=","instagram.com","Sabtu: [09.00-21.00], Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.0","https://lh5.googleusercontent.com/p/AF1QipOsBog4b-klJwEhrO4cxUBpk4xqFoBZSiA-BUaY",*,"0x2dd7fdf40c3ea80d:0x1fd14ff9b6b103b5","ChIJDag-DPT91y0RtQOxtvlP0R8"
"Kejora Laundry Express",,"Jl. Jambangan Kebon Agung No.59, Jambangan, Kec. Jambangan, Surabaya, Jawa Timur","Jl. Jambangan Kebon Agung No.59","Jambangan","Binatu","Asia/Jakarta",,"0816-5408-132","0816-5408-132, +62 816-5408-132","YES",82,4.6,"https://search.google.com/local/reviews?placeid=ChIJGRzc_YD91y0RaTgjagZlvdA&q=la","https://www.google.com/maps?cid=15041289408712226921",-7.322169199999999,112.71409369999999,,,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-21.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipNEyJts5s29XdZvVpifiQX4d6RMZ-Tktne0gP8S",*,"0x2dd7fd80fddc1c19:0xd0bd65066a233869","ChIJGRzc_YD91y0RaTgjagZlvdA"
"Fresh-in Laundry",,"Ruko Karah 1D, Jl. Karah Agung Blok A3, Kebonsari, Kec. Jambangan, Surabaya, Jaw","Ruko Karah 1D","Jl. Karah Agung Blok A3","Binatu Cucian Kering, Binatu","Asia/Jakarta",,"0821-4268-0001","0821-4268-0001, +62 821-4268-0001","NO",12,4.7,"https://search.google.com/local/reviews?placeid=ChIJp_pT7xv71y0RQyFO-L2YNUQ&q=la","https://www.google.com/maps?cid=4915002510026875203",-7.3139319,112.7169369,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNhqGwQkxHsWuSHFkFiktiXqzmggERhVDksfgth",*,"0x2dd7fb1bef53faa7:0x443598bdf84e2143","ChIJp_pT7xv71y0RQyFO-L2YNUQ"
"Laundry Zone Karah Agung",,"Jl. Karah Agung No.43E, Karah, Kec. Jambangan, Surabaya, Jawa Timur 60232","Jl. Karah Agung No.43E","Karah","Binatu","Asia/Jakarta",,"0851-0177-0274","0851-0177-0274, +62 851-0177-0274","NO",14,4.5,"https://search.google.com/local/reviews?placeid=ChIJ72QOe7T91y0RPcl_UQBaqw4&q=la","https://www.google.com/maps?cid=1057037494962342205",-7.3119627,112.7184595,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipOLs1vXefaJv1v7afG9b6c5dK8Snqzdu5I8EWUH",*,"0x2dd7fdb47b0e64ef:0xeab5a00517fc93d","ChIJ72QOe7T91y0RPcl_UQBaqw4"
"Icon Laundry Kebonsari, Surabaya",,"Jl. Manunggal Kebonsari No.14, Kebonsari, Kec. Jambangan, Surabaya, Jawa Timur 6","Jl. Manunggal Kebonsari No.14","Kebonsari","Binatu","Asia/Jakarta",,"0813-4494-3399","0813-4494-3399, +62 813-4494-3399","YES",60,4.4,"https://search.google.com/local/reviews?placeid=ChIJFU9M7tL91y0Rj_DLKMztDNc&q=la","https://www.google.com/maps?cid=15496021878988599439",-7.3278693,112.7129186,"https://wa.me/+6281344943399","wa.me","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM9hJh0TyoRyzLYtjTOCM4uaBYL3NhE0rqWeAXY",*,"0x2dd7fdd2ee4c4f15:0xd70cedcc28cbf08f","ChIJFU9M7tL91y0Rj_DLKMztDNc"
"Happy Laundry Surabaya",,"Jl. Jambangan Kebon Agung No.82, Jambangan, Kec. Jambangan, Surabaya, Jawa Timur","Jl. Jambangan Kebon Agung No.82","Jambangan","Binatu","Asia/Jakarta",,"0898-3615-803","0898-3615-803, +62 898-3615-803","YES",33,3.9,"https://search.google.com/local/reviews?placeid=ChIJB1-_e7791y0RDKFUtzpclxo&q=la","https://www.google.com/maps?cid=1916101573723070732",-7.3234739,112.7134272,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMW11dSF8terhFTJcUUfTzukdrylG-3kEhiticj",*,"0x2dd7fdbe7bbf5f07:0x1a975c3ab754a10c","ChIJB1-_e7791y0RDKFUtzpclxo"
"Vitry Laundry",,"Jl. Kebonsari Baru No.20, Jambangan, Kec. Jambangan, Surabaya, Jawa Timur 60232","Jl. Kebonsari Baru No.20","Jambangan","Binatu","Asia/Jakarta",,"0878-5178-8298","0878-5178-8298, +62 878-5178-8298","NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJr5puiWD71y0RdzLbk5ATnDk&q=la","https://www.google.com/maps?cid=4151214468205589111",-7.327793799999999,112.7184132,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VUV4pvO3R3VxQuGhI",*,"0x2dd7fb60896e9aaf:0x399c139093db3277","ChIJr5puiWD71y0RdzLbk5ATnDk"
"Clarissa Laundry",,"MPJ7+M5F, Jambangan III C, Jambangan, Kec. Jambangan, Surabaya, Jawa Timur 60232","MPJ7+M5F","Jambangan III C","Binatu Cucian Kering","Asia/Jakarta",,"0812-3117-2999","0812-3117-2999, +62 812-3117-2999","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ0wti0IL81y0RJ3mP6R3KOaA&q=la","https://www.google.com/maps?cid=11545481349562333479",-7.3183202,112.71291199999999,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WFEh9FwGPLbNbVtyA",*,"0x2dd7fc82d0620bd3:0xa039ca1de98f7927","ChIJ0wti0IL81y0RJ3mP6R3KOaA"
"Hewik Laundry",,"Jl. Jambangan No.12, Jambangan, Kec. Jambangan, Surabaya, Jawa Timur 60245","Jl. Jambangan No.12","Jambangan","Binatu","Asia/Jakarta",,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJj0Fq1IP81y0Rrzn7Y2JjUcM&q=la","https://www.google.com/maps?cid=14074139584744864175",-7.314140999999999,112.7120666,,,,"https://lh5.googleusercontent.com/p/AF1QipOpokXCF4oHIM42OeKpBCrUf1YHv-xoRimJ0CgU",*,"0x2dd7fc83d46a418f:0xc351636263fb39af","ChIJj0Fq1IP81y0Rrzn7Y2JjUcM"
"Kliklin Laundry self service",,"Jl. Raya Pagesangan No.105, RT.04/RW.02, Pagesangan, Kec. Jambangan, Surabaya, J","Jl. Raya Pagesangan No.105","RT.04/RW.02, Pagesangan","Binatu","Asia/Jakarta",,"0856-0815-7326","0856-0815-7326, +62 856-0815-7326","YES",39,4.8,"https://search.google.com/local/reviews?placeid=ChIJze8tvwT91y0RSLqB9QIBECE&q=la","https://www.google.com/maps?cid=2382405315099474504",-7.334333699999999,112.7075486,,,"Sabtu: [07.30-21.00], Minggu: [07.30-21.00], Senin: [07.30-21.00], Selasa: [07.3",,*,"0x2dd7fd04bf2defcd:0x21100102f581ba48","ChIJze8tvwT91y0RSLqB9QIBECE"
"D'Laundry",,"Jl. Kemlaten Baru Utara No.67, Kebraon, Kec. Karangpilang, Surabaya, Jawa Timur ","Jl. Kemlaten Baru Utara No.67","Kebraon","Layanan Binatu","Asia/Jakarta",,"0813-3293-5553","0813-3293-5553, +62 813-3293-5553","YES",40,4.9,"https://search.google.com/local/reviews?placeid=ChIJwYyzvaL81y0R1NZewhV_za4&q=la","https://www.google.com/maps?cid=12595863464257181396",-7.3301345,112.7046026,,,"Sabtu: [07.00-20.00], Minggu: [Tutup], Senin: [07.00-20.00], Selasa: [07.00-20.0","https://lh5.googleusercontent.com/p/AF1QipNWf0bAsg0az2t8jV5F3ir9VealE5QWguMrmgDJ",*,"0x2dd7fca2bdb38cc1:0xaecd7f15c25ed6d4","ChIJwYyzvaL81y0R1NZewhV_za4"
"SYSAFA LAUNDRY",,"Jl. Griya Kebraon Tengah Blok O 14b, Surabaya, Jawa Timur 60222","Jl. Griya Kebraon Tengah Blok O 14b","Surabaya","Binatu","Asia/Jakarta",,"0822-2582-3514","0822-2582-3514, +62 822-2582-3514","YES",33,4.8,"https://search.google.com/local/reviews?placeid=ChIJnU0ldxr91y0RAjKAMTXLoa8&q=la","https://www.google.com/maps?cid=12655619857211994626",-7.3290662,112.7004908,"https://instagram.com/sysafa.laundry?igshid=YmMyMTA2M2Y=","instagram.com","Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOJr2APD4ppmX53t18mTOB_r7pbJzRQq74HEEuP",*,"0x2dd7fd1a77254d9d:0xafa1cb3531803202","ChIJnU0ldxr91y0RAjKAMTXLoa8"
"SHINCHAN LAUNDRY KEBRAON",,"Jl. Griya Kebraon Tengah No.J-21, Kebraon, Kec. Karangpilang, Surabaya, Jawa Tim","Jl. Griya Kebraon Tengah No.J-21","Kebraon","Layanan Binatu","Asia/Jakarta",,,,"NO",15,5,"https://search.google.com/local/reviews?placeid=ChIJF-xHQff91y0R_FVilW0XTko&q=la","https://www.google.com/maps?cid=5354242766415222268",-7.3304754999999995,112.6997856,,,"Sabtu: [07.00-21.00], Minggu: [Tutup], Senin: [07.00-21.00], Selasa: [07.00-21.0","https://lh5.googleusercontent.com/p/AF1QipNvdKu52yIpopqziTX4pkXHpAYl0nIjM6uIO4Nl",*,"0x2dd7fdf74147ec17:0x4a4e176d956255fc","ChIJF-xHQff91y0R_FVilW0XTko"
"Cahaya Laundry",,"Jl. Mastrip No.44, Warugunung, Kec. Karangpilang, Surabaya, Jawa Timur 60221","Jl. Mastrip No.44","Warugunung","Binatu","Asia/Jakarta",,"0857-0802-1314","0857-0802-1314, +62 857-0802-1314","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJi_g-U6n91y0RV1nH_j-J2wc&q=la","https://www.google.com/maps?cid=566197086115551575",-7.347261,112.666297,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOCYEE69FwD9Re4_QHjymnO82Plw5OjV3rve4aQ",5.6619708611555155E+17,"0x2dd7fda9533ef88b:0x7db893ffec75957","ChIJi_g-U6n91y0RV1nH_j-J2wc"
"Omah laundry 1",,"blok K No.2, Jl. Kebraon Indah Permai, Kebraon, Kec. Karangpilang, Surabaya, Jaw","blok K No.2","Jl. Kebraon Indah Permai","Binatu","Asia/Jakarta",,"0856-5544-7628","0856-5544-7628, +62 856-5544-7628","YES",17,5,"https://search.google.com/local/reviews?placeid=ChIJ7_O4RTT91y0RD16ond6Tx6k&q=la","https://www.google.com/maps?cid=12233909497112321551",-7.3269758,112.6953336,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipMPWAQQs-fRrf5tQMW4mN7h0wSn1x5tq-8xPdY2",*,"0x2dd7fd3445b8f3ef:0xa9c793de9da85e0f","ChIJ7_O4RTT91y0RD16ond6Tx6k"
"D'Coin laundry",,"Jl. Kedurus III Masjid No.15, Kedurus, Kec. Karangpilang, Surabaya, Jawa Timur 6","Jl. Kedurus III Masjid No.15","Kedurus","Layanan Binatu, Binatu Cucian Kering","Asia/Jakarta",,"0857-9195-6988","0857-9195-6988, +62 857-9195-6988","YES",25,5,"https://search.google.com/local/reviews?placeid=ChIJkbtwxCH91y0Rx-lyTQd3nv0&q=la","https://www.google.com/maps?cid=18275175211163904455",-7.318056599999999,112.7090992,,,"Sabtu: [Buka 24 jam], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNfdjJDLNgyAHlYGp3ixIdOIWM-Oxad6u1sFPSa",*,"0x2dd7fd21c470bb91:0xfd9e77074d72e9c7","ChIJkbtwxCH91y0Rx-lyTQd3nv0"
"Wong Laundry 5",,"Jl. Kebraon 5 No.21, Kebraon, Kec. Karangpilang, Surabaya, Jawa Timur 60222","Jl. Kebraon 5 No.21","Kebraon","Binatu","Asia/Jakarta",,"0899-9785-758","0899-9785-758, +62 899-9785-758","YES",13,4.3,"https://search.google.com/local/reviews?placeid=ChIJLe92mcv91y0RBqwdqg4iOkA&q=la","https://www.google.com/maps?cid=4628049013455563782",-7.333239799999999,112.7017034,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipN8qKXllklxcD5lNNqny8A5mHGAb_sdu8W6sHB1",*,"0x2dd7fdcb9976ef2d:0x403a220eaa1dac06","ChIJLe92mcv91y0RBqwdqg4iOkA"
"TAMA LAUNDRY EXPRESS",,"Jl. Kebraon II No.6, Kebraon, Kec. Karangpilang, Surabaya, Jawa Timur 60222","Jl. Kebraon II No.6","Kebraon","Binatu","Asia/Jakarta",,"0897-2518-447","0897-2518-447, +62 897-2518-447","NO",6,4.8,"https://search.google.com/local/reviews?placeid=ChIJg4FGh2_91y0RFskc9aYOeEQ&q=la","https://www.google.com/maps?cid=4933709502024042774",-7.3366406,112.70242429999999,,,"Sabtu: [06.30-22.00], Minggu: [06.30-22.00], Senin: [06.30-22.00], Selasa: [06.3","https://lh5.googleusercontent.com/p/AF1QipOQ4ZUXTNGfR1RqKgMtKjzy2TQ38DZZ5WgvootB",*,"0x2dd7fd6f87468183:0x44780ea6f51cc916","ChIJg4FGh2_91y0RFskc9aYOeEQ"
"EKA LAUNDRY",,"Jl. Karang Pilang Gg. Merpati No.52, Karang Pilang, Kec. Karangpilang, Surabaya,","Jl. Karang Pilang Gg. Merpati No.52","Karang Pilang","Binatu Cucian Kering","Asia/Jakarta",,"0857-0613-4150","0857-0613-4150, +62 857-0613-4150","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJM0Kbk1n91y0RsgY-LHLEwYk&q=la","https://www.google.com/maps?cid=9926431048348862130",-7.3413799,112.69375439999999,,,"Sabtu: [05.00-22.00], Minggu: [05.00-22.00], Senin: [05.00-22.00], Selasa: [05.0","https://lh5.googleusercontent.com/p/AF1QipOJQyq36TrdVaf1xQvkCmWA92s17bYBmGgXPvij",*,"0x2dd7fd59939b4233:0x89c1c4722c3e06b2","ChIJM0Kbk1n91y0RsgY-LHLEwYk"
"Griya Laundry Yuk Wit",,"Gg. Rajawali I No.5A, RT.3/RW.2, Karang Pilang, Kec. Karangpilang, Surabaya, Jaw","Gg. Rajawali I No.5A","RT.3/RW.2, Karang Pilang","Binatu","Asia/Jakarta",,"0812-1728-1530","0812-1728-1530, +62 812-1728-1530","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJSUluLL791y0RzQbjvCFpj_M&q=la","https://www.google.com/maps?cid=17550361866509944525",-7.342843299999999,112.6939596,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zNs8DHQaYRWJUMdil",*,"0x2dd7fdbe2c6e4949:0xf38f6921bce306cd","ChIJSUluLL791y0RzQbjvCFpj_M"
"Start Laundry Express",,"Jl. Kedinding Lor No.89, Tanah Kali Kedinding, Kec. Kenjeran, Surabaya, Jawa Tim","Jl. Kedinding Lor No.89","Tanah Kali Kedinding","Layanan Binatu","Asia/Jakarta",,"0895-4148-88762","0895-4148-88762, +62 895-4148-88762","YES",19,4.7,"https://search.google.com/local/reviews?placeid=ChIJX3qI6iP51y0R2Pbe98i0vXA&q=la","https://www.google.com/maps?cid=8123848078091286232",-7.2210852,112.77015639999999,,,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipPjpT5yzGqxSIDADm-vcXtEhDCpyzpkxHkvvk4O",*,"0x2dd7f923ea887a5f:0x70bdb4c8f7def6d8","ChIJX3qI6iP51y0R2Pbe98i0vXA"
